latitude,longitude,Location Type
40.77871441504124,-73.98187420958142,Vacant Lot
40.7238779690513,-73.89571091443487,Other (Explain Below)
40.65259445572948,-73.95054021932451,3+ Family Apt. Building
40.74920089300222,-73.88962238981034,Commercial Building
40.72360739542799,-73.97771144672487,1-2 Family Dwelling
40.68442425828232,-73.98459322999334,3+ Family Mixed Use Building
40.68442425828232,-73.98459322999334,1-2 Family Dwelling
40.74033104949897,-73.89381227802798,1-2 Family Dwelling
40.63652893526196,-73.94391896240569,1-2 Family Dwelling
40.655070244285604,-73.88519020603476,3+ Family Apt. Building
40.784163164063465,-73.9707183138747,Other (Explain Below)
40.636646055639055,-73.94209212835067,1-2 Family Dwelling
40.69162627463688,-73.93606202456169,1-2 Family Dwelling
40.756831033059065,-73.93177267644421,1-2 Family Mixed Use Building
40.63652893526196,-73.94391896240569,Other (Explain Below)
40.83777766727813,-73.8700252932428,1-2 Family Dwelling
40.847244355755294,-73.88301516049316,3+ Family Apt. Building
40.658750235045645,-73.89293656023871,1-2 Family Dwelling
40.80635431199817,-73.95395509860185,3+ Family Mixed Use Building
40.712775826387784,-74.00606000068944,Other (Explain Below)
40.679160489690894,-73.83306613929925,1-2 Family Mixed Use Building
40.687945328058895,-73.98140128335098,Commercial Building
40.87506706055635,-73.90342163912523,Other (Explain Below)
40.693172448271724,-73.94876838006537,Construction Site
40.72696630039656,-73.94951088547418,3+ Family Apt. Building
40.676549980986465,-73.94848191897243,1-2 Family Dwelling
40.714745410518816,-73.98260584108336,Commercial Building
40.681810588173775,-73.92208221412345,3+ Family Apt. Building
40.870279836608475,-73.89352160262047,3+ Family Apt. Building
40.68122992353313,-73.97287990310137,3+ Family Apt. Building
40.67462827895672,-73.92322260079182,1-2 Family Dwelling
40.65908548544054,-73.99724636058914,1-2 Family Dwelling
40.676788753699824,-73.94843126175925,1-2 Family Dwelling
40.78857994984923,-73.94864079628115,3+ Family Apt. Building
40.85401233022729,-73.88255140588798,3+ Family Apt. Building
40.854475305571505,-73.93783579771275,3+ Family Apt. Building
40.783441271625634,-73.98479780979605,Other (Explain Below)
40.707325266003984,-73.75516681711603,3+ Family Apt. Building
40.70874309839547,-73.95431468537535,Commercial Building
40.66319093201002,-73.94799482073596,Parking Lot/Garage
40.70553056670565,-73.80250856302784,Parking Lot/Garage
40.70215079112428,-73.90909642806307,3+ Family Apt. Building
40.59389411130318,-73.7617723862863,1-2 Family Dwelling
40.67356884790532,-73.84242437005453,1-2 Family Dwelling
40.82651254636894,-73.8767897392574,3+ Family Mixed Use Building
40.69991304161311,-73.93662389593882,Vacant Lot
40.835060476288966,-73.91409698504094,Other (Explain Below)
40.701149230459976,-73.92468876159013,3+ Family Apt. Building
40.902675046387095,-73.85103335758373,Vacant Lot
40.70553056670565,-73.80250856302784,3+ Family Apt. Building
40.676987989741505,-73.95929720488063,3+ Family Apt. Building
40.81707964654254,-73.92153004435873,Commercial Building
40.63319496398244,-73.91068553720865,1-2 Family Dwelling
40.718732152587535,-73.96456386414373,3+ Family Apt. Building
40.68274443633343,-73.9611974054237,Other (Explain Below)
40.76415761756535,-73.91271558394492,3+ Family Apt. Building
40.87480912621514,-73.90350156435943,3+ Family Apt. Building
40.6835492034136,-73.92810147388687,Other (Explain Below)
40.8220476530442,-73.90029740956234,1-2 Family Dwelling
40.589556113988685,-74.0728234658713,1-2 Family Dwelling
40.75599077116525,-73.96924359096388,3+ Family Mixed Use Building
40.76088306429635,-73.72329065409825,Commercial Building
40.7427479133681,-73.8839673132002,3+ Family Apt. Building
40.716250532768406,-73.94899233233275,Other (Explain Below)
40.819237789499475,-73.89493643855259,1-2 Family Dwelling
40.81429103122533,-73.94533705954535,3+ Family Apt. Building
40.66369725334163,-73.93439468495559,Commercial Building
40.8679240646704,-73.8956260160854,3+ Family Apt. Building
40.81646374230327,-73.90215912390191,1-2 Family Mixed Use Building
40.67679152269877,-73.948485337582,1-2 Family Dwelling
40.65112331831777,-73.93423406646309,3+ Family Apt. Building
40.65532593801662,-73.95153651263844,3+ Family Apt. Building
40.715743406196324,-73.83538419841393,1-2 Family Dwelling
40.676661269142095,-73.94576712449576,3+ Family Apt. Building
40.851519662538415,-73.9129877127865,1-2 Family Dwelling
40.78068291542245,-73.79209589908162,3+ Family Apt. Building
40.71378784036236,-73.98511309364865,3+ Family Apt. Building
40.716401215045174,-73.98824368063315,3+ Family Mixed Use Building
40.687172496117256,-73.991558919971,1-2 Family Dwelling
40.82110651044254,-73.85417140672186,3+ Family Apt. Building
40.84493156463539,-73.83643794820415,Catch Basin/Sewer
40.68442425828232,-73.98459322999334,1-2 Family Dwelling
40.7143123368862,-73.98716548836047,3+ Family Apt. Building
40.66184864742908,-73.92330579331549,3+ Family Apt. Building
40.570173662979215,-74.10922151569733,Other (Explain Below)
40.78502710870076,-73.98066639781511,Other (Explain Below)
40.66629193483919,-73.92254371190322,3+ Family Apt. Building
40.87146121855882,-73.91474418432799,3+ Family Apt. Building
40.75326565376585,-73.98523781658724,Construction Site
40.81404015850032,-73.85741297490134,3+ Family Apt. Building
40.902675046387095,-73.85103335758373,3+ Family Mixed Use Building
40.69141218861049,-73.96050722349727,3+ Family Mixed Use Building
40.68999985454891,-73.9961452810053,Other (Explain Below)
40.69619292321818,-73.93022273729801,3+ Family Apt. Building
40.80411421301103,-73.911070254657,3+ Family Apt. Building
40.68121368223515,-73.99282157684495,3+ Family Apt. Building
40.676486363276254,-73.90807148632567,3+ Family Apt. Building
40.82040527073985,-73.9558205118702,3+ Family Apt. Building
40.798300042471475,-73.93438844322108,3+ Family Apt. Building
40.84604078329171,-73.91239850819473,1-2 Family Mixed Use Building
40.67837807426247,-73.83873200691961,1-2 Family Dwelling
40.661522618531535,-73.99220374389995,Other (Explain Below)
40.86113396638565,-73.9022199378266,Commercial Building
40.82381656429315,-73.94828118890466,3+ Family Mixed Use Building
40.68115974608505,-73.95845819803878,Vacant Building
40.672793228733305,-73.96541020795244,3+ Family Apt. Building
40.7509187745907,-73.88927666833304,3+ Family Apt. Building
40.72442442037829,-73.97341070698458,3+ Family Apt. Building
40.67088995192274,-73.98595539538198,1-2 Family Dwelling
40.78185480739502,-73.94743272586227,3+ Family Apt. Building
40.67467516891762,-73.86408112264697,3+ Family Apt. Building
40.60291437815258,-73.97972880143958,Other (Explain Below)
40.66789928504871,-73.97619805776199,1-2 Family Dwelling
40.69858716446115,-73.93634385895672,3+ Family Apt. Building
40.73065711566849,-73.9850407708803,Single Room Occupancy (SRO)
40.8388940587184,-73.91677722437224,3+ Family Apt. Building
40.70086968436024,-73.82617023779395,3+ Family Apt. Building
40.67088720714655,-73.98595539595995,3+ Family Apt. Building
40.762037346309775,-73.95999246197721,3+ Family Apt. Building
40.67142678423117,-73.93013329037773,3+ Family Apt. Building
40.800409744451756,-73.96298532967516,Other (Explain Below)
40.63708673871486,-74.08241261785399,1-2 Family Dwelling
40.66780592294014,-73.97600704137291,1-2 Family Dwelling
40.691769572824434,-73.91198096437608,Other (Explain Below)
40.68115298349426,-73.97251578566542,3+ Family Apt. Building
40.78502710870076,-73.98066639781511,Catch Basin/Sewer
40.68695591073593,-73.9245100815557,3+ Family Mixed Use Building
40.74020004587127,-73.98111244096415,3+ Family Apt. Building
40.76154722593726,-73.83111973471254,Other (Explain Below)
40.62541108117162,-74.1497131114224,Commercial Building
40.68266321828126,-73.96469119645586,3+ Family Apt. Building
40.69152247920966,-73.92764573278384,3+ Family Apt. Building
40.74321207178608,-73.98911227712864,Commercial Building
40.69155000617405,-73.92777191277928,3+ Family Apt. Building
40.73971611650516,-73.976479133329,Other (Explain Below)
40.729795202314186,-73.86143222376809,Other (Explain Below)
40.60291437815258,-73.97972880143958,3+ Family Apt. Building
40.69158875256725,-73.99054868170084,3+ Family Apt. Building
40.66476095103962,-73.98668480431441,3+ Family Apt. Building
40.831432009123894,-73.91415587340789,3+ Family Apt. Building
40.75680715471415,-73.9937988314413,3+ Family Apt. Building
40.83375364775353,-73.91004409648222,3+ Family Apt. Building
40.79837450406481,-73.93501320821534,3+ Family Mixed Use Building
40.67928919769384,-73.97216323123044,1-2 Family Dwelling
40.82221302106996,-73.94689862705258,3+ Family Mixed Use Building
40.670293240073,-73.92582668569449,3+ Family Apt. Building
40.725170963652616,-73.99094438640566,3+ Family Mixed Use Building
40.68603581420332,-73.91207146392925,1-2 Family Dwelling
40.810267004187104,-73.95084570410842,Other (Explain Below)
40.72688715435295,-73.893725462793,3+ Family Mixed Use Building
40.64147026538723,-73.89422904132573,1-2 Family Dwelling
40.680649862210544,-73.90766554669361,3+ Family Apt. Building
40.635100314141376,-74.15172007426966,Other (Explain Below)
40.877587131535094,-73.90730888779717,3+ Family Apt. Building
40.818064300346215,-73.93845870475138,3+ Family Apt. Building
40.782295208794295,-73.96519444362545,Other (Explain Below)
40.62808591295203,-74.00112760314585,Other (Explain Below)
40.67213157289323,-73.964866204351,Other (Explain Below)
40.845252388136394,-73.88369815764294,3+ Family Apt. Building
40.8631076889723,-73.8993573339048,3+ Family Apt. Building
40.692433912823844,-73.98808563467236,Other (Explain Below)
40.83445971207984,-73.85647661794447,Other (Explain Below)
40.83990650775826,-73.91259451575519,3+ Family Apt. Building
40.778841571099896,-73.94850387855713,3+ Family Apt. Building
40.68468897627913,-73.84318051428059,1-2 Family Dwelling
40.72195019641072,-73.98127634918932,3+ Family Apt. Building
40.87322642099209,-73.88648405537988,3+ Family Mixed Use Building
40.609564686969854,-73.95817860841095,3+ Family Apt. Building
40.66494446461346,-73.89511098096119,3+ Family Mixed Use Building
40.82200374150096,-73.93991835280478,3+ Family Apt. Building
40.659656426738366,-74.00116417950518,1-2 Family Dwelling
40.659557616158686,-74.00100559009546,1-2 Family Dwelling
40.659527424039815,-74.00095152568119,1-2 Family Dwelling
40.76536060048094,-73.80236364195626,Construction Site
40.6722068677699,-73.82137104109759,1-2 Family Dwelling
40.6813038958512,-73.97230660788506,Construction Site
40.799406488813695,-73.96733454030634,Other (Explain Below)
40.85893838582096,-73.90243284003532,3+ Family Apt. Building
40.845713316363494,-73.94137520850212,3+ Family Apt. Building
40.66481728807244,-73.88830578576,Other (Explain Below)
40.80587077608112,-73.95280675704329,Catch Basin/Sewer
40.852944527530774,-73.88795733952591,3+ Family Mixed Use Building
40.71666497940455,-73.99124495244551,3+ Family Apt. Building
40.662386409533575,-73.9537120564767,3+ Family Apt. Building
40.86075839136903,-73.92912097889744,3+ Family Apt. Building
40.586014269136406,-73.8140985551552,1-2 Family Mixed Use Building
40.64628522812056,-73.96027447876203,3+ Family Apt. Building
40.83674428413321,-73.92375467511718,3+ Family Apt. Building
40.723226106334266,-73.97894541072121,3+ Family Apt. Building
40.67540329504832,-73.871920787817,3+ Family Apt. Building
40.78794184712153,-73.97969052317343,3+ Family Apt. Building
40.76926878713566,-73.95733461824659,3+ Family Apt. Building
40.67898189426296,-73.92382688710644,3+ Family Apt. Building
40.700570750687426,-73.81403517672638,1-2 Family Dwelling
40.81739640922654,-73.91917772801172,Other (Explain Below)
40.798300042471475,-73.93438844322108,3+ Family Apt. Building
40.819092893663424,-73.9372040748261,3+ Family Apt. Building
40.81882129033208,-73.9374319433266,3+ Family Apt. Building
40.69922508112273,-73.9564525963456,3+ Family Apt. Building
40.697033956259105,-73.9276145074145,Hospital
40.82765114182547,-73.87894481533465,1-2 Family Dwelling
40.64127592861327,-73.91470679095966,Other (Explain Below)
40.79938520755519,-73.95334590688414,3+ Family Mixed Use Building
40.68102659788987,-73.97199305096905,3+ Family Apt. Building
40.629395825151,-73.94515345575041,1-2 Family Dwelling
40.763903266111406,-73.9103261541477,3+ Family Apt. Building
40.68102659788987,-73.97199305096905,Other (Explain Below)
40.87991826767398,-73.87608686147226,3+ Family Mixed Use Building
40.713515476867364,-73.98083864219699,3+ Family Mixed Use Building
40.72858930472122,-73.97863703627173,Public Garden
40.81212603460825,-73.90418129247784,Other (Explain Below)
40.82909599669718,-73.90019289826563,3+ Family Apt. Building
40.639967964933746,-73.99433215466713,Public Garden
40.838987503830865,-73.91695057890429,3+ Family Apt. Building
40.83745585576206,-73.90277514092611,1-2 Family Dwelling
40.629866853540186,-74.07602698777639,Commercial Building
40.84909360914742,-73.9063184502102,Vacant Lot
40.87221114725121,-73.8895845250505,3+ Family Apt. Building
40.723925020217884,-73.97404947743296,3+ Family Apt. Building
40.70733474978554,-73.73230286961059,1-2 Family Dwelling
40.82538215576132,-73.9252635793177,Commercial Building
40.880326912074146,-73.90803193146573,Commercial Building
40.70357806896547,-73.74355631295997,1-2 Family Dwelling
40.67409152184616,-73.91334537461792,3+ Family Mixed Use Building
40.812568182039755,-73.9149966418865,Parking Lot/Garage
40.72259460767908,-73.9511484743026,Other (Explain Below)
40.6731620047226,-73.95272401758245,3+ Family Apt. Building
40.66830024058897,-73.91002932838987,Commercial Building
40.7252726450631,-73.86676677569287,1-2 Family Dwelling
40.74752730447493,-73.87678784971735,3+ Family Apt. Building
40.79993106753115,-73.9406642603565,3+ Family Apt. Building
40.67930291981562,-73.97215601483678,3+ Family Apt. Building
40.65921957022911,-73.98991171175561,3+ Family Apt. Building
40.72817230643361,-73.97977007465633,Other (Explain Below)
40.78379290526061,-73.94812811704638,3+ Family Apt. Building
40.78150034982312,-73.94659167370156,Other (Explain Below)
40.83629414559012,-73.88695543503952,3+ Family Apt. Building
40.86513700634611,-73.88848633968436,1-2 Family Dwelling
40.72845741060336,-73.97786496822046,Other (Explain Below)
40.8621158960497,-73.90807880693437,3+ Family Apt. Building
40.78204924959029,-73.98175414219878,3+ Family Apt. Building
40.71470772294936,-73.93735652909363,3+ Family Apt. Building
40.77702334433896,-73.979982703131,3+ Family Mixed Use Building
40.67741905639524,-73.98097519644539,1-2 Family Mixed Use Building
40.67653278474946,-73.98282130299366,3+ Family Mixed Use Building
40.61904052796958,-73.9694867986185,3+ Family Apt. Building
40.68248076384789,-73.91132981165194,3+ Family Apt. Building
40.823047805905865,-73.95421091848904,3+ Family Apt. Building
40.74426108096542,-74.0,3+ Family Apt. Building
40.672620422134116,-73.9657924245824,3+ Family Apt. Building
40.78928264606318,-73.94874137029909,Commercial Building
40.68012987517502,-73.97558438365847,1-2 Family Dwelling
40.68131348577128,-73.97867020827991,1-2 Family Dwelling
40.70737433285911,-73.7737816621152,1-2 Family Dwelling
40.68184997661083,-73.96220745770202,Construction Site
40.8459103859406,-73.86536132708835,1-2 Family Dwelling
40.67856950644673,-73.96993546038938,3+ Family Apt. Building
40.57635915560416,-74.11882864136133,1-2 Family Mixed Use Building
40.63711063499344,-73.89624645659359,3+ Family Apt. Building
40.68548055209797,-73.93099834845681,1-2 Family Dwelling
40.67809475609122,-73.98418008648451,1-2 Family Dwelling
40.623370349566734,-74.00211095450281,3+ Family Apt. Building
40.67393102007607,-73.95390232147902,3+ Family Apt. Building
40.77131992178972,-73.9524052245162,3+ Family Apt. Building
40.617279765171794,-74.02470960200128,1-2 Family Dwelling
40.772707512735636,-73.94947620646089,3+ Family Mixed Use Building
40.85532514292858,-73.86571460116089,3+ Family Apt. Building
40.61449754715679,-74.08556514944881,1-2 Family Dwelling
40.66297298421168,-73.94559442643347,3+ Family Apt. Building
40.84431721367086,-73.928469855689,3+ Family Apt. Building
40.688572425516405,-73.97390818527782,3+ Family Apt. Building
40.69298107356347,-73.95050304820408,1-2 Family Dwelling
40.76412555574945,-73.77126410678692,Other (Explain Below)
40.83154249842176,-73.91510248980241,3+ Family Apt. Building
40.86778633490785,-73.86128207451344,1-2 Family Dwelling
40.68944595864958,-73.84747836113976,1-2 Family Dwelling
40.87939494523147,-73.92079111984847,3+ Family Apt. Building
40.826975659851534,-73.89857007731098,3+ Family Apt. Building
40.737137899071826,-73.9052489825148,Vacant Building
40.865959367699546,-73.86443494830709,3+ Family Apt. Building
40.62784364430804,-73.94810522267497,1-2 Family Dwelling
40.59851792408283,-74.1106074429909,1-2 Family Dwelling
40.77721422019271,-73.94912977680559,Other (Explain Below)
40.696823697642095,-73.81376433788836,3+ Family Apt. Building
40.756694682493546,-73.96409969731181,Other (Explain Below)
40.702308474986026,-73.93056978092696,Other (Explain Below)
40.84986815790645,-73.89129155011685,3+ Family Apt. Building
40.701962848737146,-73.91094684966724,3+ Family Apt. Building
40.80246991034016,-73.9684346982061,3+ Family Apt. Building
40.849655105763716,-73.93691497337281,3+ Family Apt. Building
40.69987227118403,-73.90196598233202,3+ Family Apt. Building
40.51361550564108,-74.19668355259472,Vacant Lot
40.731473806030564,-73.9578675674912,3+ Family Mixed Use Building
40.64717013072973,-74.00815854226792,Commercial Building
40.87584082069371,-73.90313123587897,Other (Explain Below)
40.8024781504495,-73.96845636632541,3+ Family Apt. Building
40.813116676271385,-73.9006973353927,3+ Family Apt. Building
40.69671890994571,-73.76144464519138,1-2 Family Dwelling
40.68113007777712,-73.95993644360209,3+ Family Apt. Building
40.67722187791986,-73.97014877591408,3+ Family Apt. Building
40.695750932095535,-73.80410984851602,Other (Explain Below)
40.65667163604198,-73.96071159936551,3+ Family Mixed Use Building
40.88438216227743,-73.86016974153866,3+ Family Apt. Building
40.685764675440566,-73.96425326663409,Other (Explain Below)
40.821184117400655,-73.95414716651051,3+ Family Apt. Building
40.68121464543949,-73.95846898014925,Construction Site
40.825516727948134,-73.89386784011359,3+ Family Apt. Building
40.76331286310549,-73.95778244884443,3+ Family Apt. Building
40.707363287175205,-74.00247429936066,3+ Family Apt. Building
40.84970070536383,-73.94007406379309,Construction Site
40.79804689418242,-73.96412434920181,3+ Family Apt. Building
40.68115974608505,-73.95845819803878,Vacant Lot
40.68163996496247,-73.95813701299446,Construction Site
40.65807334136594,-73.94515150328259,3+ Family Apt. Building
40.72979897836992,-74.00036080647389,3+ Family Apt. Building
40.69413486207733,-73.9690233017711,1-2 Family Dwelling
40.662121517944286,-73.88789939723159,3+ Family Apt. Building
40.63623141697454,-74.11616093783495,1-2 Family Dwelling
40.67438832513702,-73.95129914659854,3+ Family Apt. Building
40.703616541365534,-73.89025328957442,3+ Family Apt. Building
40.771512394089996,-73.94690295118619,Other (Explain Below)
40.86174893459112,-73.92433698102494,3+ Family Mixed Use Building
40.80781631266625,-73.93492451893235,3+ Family Apt. Building
40.84953597804728,-73.93998746274855,Construction Site
40.69697233051076,-73.90026086475228,3+ Family Apt. Building
40.87130347441767,-73.85998753115045,1-2 Family Dwelling
40.841311500945785,-73.884211023499,3+ Family Apt. Building
40.82383188765461,-73.94023466061229,3+ Family Apt. Building
40.84619972246783,-73.88140498345564,3+ Family Apt. Building
40.771512394089996,-73.94690295118619,Construction Site
40.82895479221047,-73.91971654498313,3+ Family Apt. Building
40.672109863752546,-73.93914493709134,1-2 Family Dwelling
40.86954178670736,-73.85807494509291,1-2 Family Dwelling
40.63851544306519,-73.94246523160041,3+ Family Apt. Building
40.82703699682713,-73.93886232660964,3+ Family Apt. Building
40.816063465070464,-73.92060276758104,3+ Family Apt. Building
40.798093899280964,-73.95026958649287,3+ Family Apt. Building
40.851815806830324,-73.89305956319424,3+ Family Apt. Building
40.73451991681609,-74.00303459743178,3+ Family Mixed Use Building
40.85501102352651,-73.90279647227902,3+ Family Apt. Building
40.6378668511364,-73.95992999018944,1-2 Family Dwelling
40.78791439598059,-73.97966886426185,3+ Family Apt. Building
40.621386999644045,-74.08553795920815,3+ Family Apt. Building
40.843317452684786,-73.84420889218077,3+ Family Apt. Building
40.85722214853135,-73.90814702517991,3+ Family Apt. Building
40.711991619151675,-73.89403417317844,1-2 Family Dwelling
40.703638506346,-73.89026046671758,3+ Family Apt. Building
40.85522702877572,-73.93723502673502,Commercial Building
40.78515581987176,-73.97900165965612,Other (Explain Below)
40.741247648098756,-73.8514809001498,3+ Family Apt. Building
40.562397618565896,-74.17382575947202,1-2 Family Dwelling
40.6983823656851,-73.93336519659339,3+ Family Apt. Building
40.76419243108964,-73.97064406558573,Commercial Building
40.89911866623327,-73.87225294364627,1-2 Family Dwelling
40.85218804661545,-73.88348360683769,3+ Family Apt. Building
40.677871058891924,-73.93897744343758,Other (Explain Below)
40.8316981825795,-73.92178382291087,3+ Family Apt. Building
40.70221113319581,-73.90904224717835,3+ Family Apt. Building
40.67910309060092,-73.97448153102219,Construction Site
40.65807334136594,-73.94515150328259,3+ Family Apt. Building
40.8193473380934,-73.90746949253777,Other (Explain Below)
40.71818312716631,-73.96432606525961,3+ Family Apt. Building
40.87750330546103,-73.88166736285103,1-2 Family Dwelling
40.844401526841494,-73.91152601056106,3+ Family Apt. Building
40.686490866484974,-73.79979575229875,1-2 Family Dwelling
40.86613725221607,-73.9018654965366,3+ Family Apt. Building
40.62777477788924,-74.14067960542,1-2 Family Dwelling
40.73664309197042,-73.86583110441737,3+ Family Apt. Building
40.849832458646176,-73.94008840340001,Construction Site
40.703638506346,-73.89026046671758,3+ Family Apt. Building
40.845176905391824,-73.89364852807935,3+ Family Apt. Building
40.870655411048666,-73.89011500207667,3+ Family Apt. Building
40.684107044738525,-73.91684781389802,3+ Family Mixed Use Building
40.75328387802677,-73.90690796855421,Other (Explain Below)
40.732926563589395,-73.79648098137874,1-2 Family Dwelling
40.703496887566644,-73.90377118708747,3+ Family Apt. Building
40.696047993822866,-73.92668156184823,3+ Family Apt. Building
40.7045151437322,-73.75670998972258,1-2 Family Dwelling
40.84681531291093,-73.93872848728314,3+ Family Apt. Building
40.85679826993809,-73.92990964452939,3+ Family Apt. Building
40.68930525211592,-73.99256468870553,Commercial Building
40.663606484915206,-73.92943500226525,1-2 Family Dwelling
40.771512394089996,-73.94690295118619,Construction Site
40.66026571374365,-73.9245222640718,1-2 Family Dwelling
40.629584409001815,-73.94937920629158,3+ Family Apt. Building
40.73969503282128,-73.98124249375077,3+ Family Apt. Building
40.723484489645465,-73.98111357059625,3+ Family Apt. Building
40.703616541365534,-73.89025328957442,3+ Family Apt. Building
40.64591782808841,-73.96145305153163,3+ Family Apt. Building
40.83177446547565,-73.87967087364191,3+ Family Apt. Building
40.703616541365534,-73.89025328957442,3+ Family Apt. Building
40.73973621933874,-73.9813363058323,3+ Family Apt. Building
40.7735334906002,-73.96351656048503,Other (Explain Below)
40.69320919737482,-73.96660044275251,Commercial Building
40.56699403260386,-74.11323670625784,Other (Explain Below)
40.703616541365534,-73.89025328957442,3+ Family Apt. Building
40.68973051154617,-73.99016672006056,Government Building
40.62094101315746,-73.93806410627543,1-2 Family Dwelling
40.577134178326986,-73.99568021870441,Commercial Building
40.701158978211296,-73.96085488805059,Other (Explain Below)
40.74271328958847,-73.95028205412777,3+ Family Apt. Building
40.68880502754603,-73.90484169185505,3+ Family Apt. Building
40.81662866328507,-73.89615444996875,3+ Family Apt. Building
40.69864578380325,-73.9332278908782,1-2 Family Dwelling
40.73738432814753,-73.9837185584909,3+ Family Apt. Building
40.66380469754145,-73.92600331211473,3+ Family Apt. Building
40.82833165828024,-73.89561585412751,3+ Family Apt. Building
40.663728661198284,-73.95384809572647,Other (Explain Below)
40.73738432814753,-73.9837185584909,3+ Family Apt. Building
40.68924212426504,-73.9925935427062,Commercial Building
40.69055521706007,-73.91046807135389,1-2 Family Dwelling
40.77763229189545,-73.9511442040891,Vacant Lot
40.847124987044495,-73.8900165244225,1-2 Family Dwelling
40.6983823656851,-73.93336519659339,3+ Family Apt. Building
40.85117966365394,-73.93923774725043,Other (Explain Below)
40.726603681123095,-73.9903813606038,3+ Family Mixed Use Building
40.72110213390397,-73.98169867594142,3+ Family Apt. Building
40.70976589492457,-73.81413576831484,3+ Family Apt. Building
40.79322214979267,-73.94457066293045,3+ Family Apt. Building
40.69284828220203,-73.97181138804585,3+ Family Mixed Use Building
40.809468569278366,-73.9138915982575,3+ Family Mixed Use Building
40.670690186346214,-73.93307202961773,3+ Family Apt. Building
40.676041116382144,-73.90075002304499,Vacant Lot
40.88367098731679,-73.87936357536644,3+ Family Apt. Building
40.7588761823042,-73.93230480843559,3+ Family Apt. Building
40.74288581365414,-74.00582816914094,Commercial Building
40.629584409001815,-73.94937920629158,3+ Family Apt. Building
40.832015667504976,-73.89628220589428,3+ Family Apt. Building
40.653474803061634,-73.95547696100002,3+ Family Apt. Building
40.85033918419039,-73.89309085407312,3+ Family Apt. Building
40.87489183062363,-73.85858783711143,3+ Family Apt. Building
40.81005799667466,-73.91669045907099,3+ Family Apt. Building
40.73913662855311,-73.99924941735831,Other (Explain Below)
40.87168003299241,-73.87733880584746,1-2 Family Dwelling
40.742457584017785,-73.94926457720301,3+ Family Mixed Use Building
40.892504993454544,-73.86124495867523,Other (Explain Below)
40.71599013202528,-73.95653904033988,1-2 Family Dwelling
40.71095434877408,-73.95886526078758,3+ Family Apt. Building
40.669653222529725,-73.84736861494765,3+ Family Apt. Building
40.703616541365534,-73.89025328957442,1-2 Family Dwelling
40.67849433165472,-73.9772506260336,1-2 Family Dwelling
40.8024468815148,-73.96473963025983,3+ Family Apt. Building
40.81235649809728,-73.9356606506013,3+ Family Apt. Building
40.879568248683306,-73.90662628131139,3+ Family Apt. Building
40.653707937219245,-73.96270993293973,3+ Family Apt. Building
40.725072468517524,-74.00303416723703,1-2 Family Dwelling
40.82383188765461,-73.94023466061229,3+ Family Apt. Building
40.67100972409532,-73.91412803399831,Vacant Lot
40.719132217170184,-73.9879149175574,Other (Explain Below)
40.711991619151675,-73.89403417317844,1-2 Family Dwelling
40.716066926650015,-73.95638387542658,3+ Family Apt. Building
40.7380750992173,-73.90343617520078,Commercial Building
40.67781733797725,-73.9695536426949,1-2 Family Dwelling
40.866532318802115,-73.86154139003627,1-2 Family Dwelling
40.7553881738146,-73.99486375152493,Other (Explain Below)
40.73961591574557,-73.80461960577126,1-2 Family Dwelling
40.72518774190203,-74.00326868046588,1-2 Family Dwelling
40.83453828760549,-73.92079754505157,3+ Family Apt. Building
40.762227940930174,-73.9924121553053,3+ Family Apt. Building
40.702909002345706,-73.9296206169181,Other (Explain Below)
40.614087671262546,-74.06613284904914,Commercial Building
40.680919944072116,-73.93793268684341,1-2 Family Mixed Use Building
40.77216009738199,-73.94678329286688,Construction Site
40.59403431790259,-74.07052388252423,1-2 Family Mixed Use Building
40.69436403463595,-73.93830602937948,3+ Family Apt. Building
40.85164688761722,-73.91428160037673,3+ Family Apt. Building
40.6930484116657,-73.83838279422042,Other (Explain Below)
40.648748362715004,-73.91255304667469,Commercial Building
40.67318207657269,-73.97217299019923,3+ Family Apt. Building
40.63851071588015,-73.9499633480607,3+ Family Apt. Building
40.83535119158845,-73.862787992168,Commercial Building
40.7129887632749,-73.9077073205152,1-2 Family Mixed Use Building
40.71623649115579,-73.96243686578615,3+ Family Mixed Use Building
40.837944663869365,-73.92519164400943,Parking Lot/Garage
40.55791853969606,-74.13229129096895,1-2 Family Dwelling
40.85403782020808,-73.88888811806997,3+ Family Apt. Building
40.837944663869365,-73.92519164400943,3+ Family Apt. Building
40.69284828220203,-73.97181138804585,3+ Family Mixed Use Building
40.81660083329602,-73.94275564347829,3+ Family Apt. Building
40.71103483310882,-73.81466607447933,1-2 Family Dwelling
40.800827636917965,-73.94424648130135,1-2 Family Dwelling
40.64035400796783,-74.13152869213714,3+ Family Apt. Building
40.65617291450857,-73.93772144554791,Other (Explain Below)
40.725130105220316,-74.00315322765603,1-2 Family Dwelling
40.855849700142116,-73.93654760743698,3+ Family Apt. Building
40.7983779241296,-73.96080133127798,3+ Family Apt. Building
40.67929111952938,-73.9110492312725,1-2 Family Dwelling
40.83331540610421,-73.8705977448762,3+ Family Apt. Building
40.75447146564592,-73.93333435494856,Other (Explain Below)
40.72493521342874,-74.00362944822133,1-2 Family Dwelling
40.692940533414735,-73.94581158019447,1-2 Family Dwelling
40.703616541365534,-73.89025328957442,3+ Family Apt. Building
40.667901212642406,-73.98890828749396,3+ Family Mixed Use Building
